Survived,Age,Fare,family,Sex_new,child_first_class,Embarked_C,Embarked_Q,Title_Master,Title_Miss,Title_Mrs,Title_Rare,Pclass_1,Pclass_2
1,50.0,3.295836866004329,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,29.69911764705882,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.0,3.4777725458882283,6,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,52.0,4.390118804571218,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,40.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.169053700369523,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,36.0,2.4423470353692043,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,16.0,3.7059209199687877,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.0,2.1719067693519296,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,58.0,5.039951348430309,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,35.0,4.91730069488021,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,29.69911764705882,3.4657359027997265,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41.0,3.0204248861443626,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,37.0,3.4242626545931514,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,29.69911764705882,2.169053700369523,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,63.0,4.368919865004903,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,45.0,2.169053700369523,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,7.0,3.405355391810819,5,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,35.0,3.056356895370426,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,65.0,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,2.180891922715322,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,2.3513752571634776,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,3.295836866004329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,33.0,2.2682524139135403,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30.0,2.3513752571634776,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,22.0,2.169053700369523,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,26.0,4.380149874661021,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,19.0,4.5226490762785785,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,36.0,2.630088659632498,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24.0,2.287471455183997,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,24.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,3.357621598945279,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,23.5,2.1076888046179385,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,5.027492411162679,3,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,29.69911764705882,3.449987545831587,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50.0,5.515526544247128,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,29.69911764705882,2.169053700369523,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,29.69911764705882,3.188416617383492,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,2.5915163848462583,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.92,5.027492411162679,3,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,29.69911764705882,4.717456363787216,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,17.0,4.699570861409575,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,30.0,3.2188758248682006,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,30.0,4.0592215752427645,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,24.0,4.432699549165613,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,18.0,5.521485797552746,4,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,26.0,3.295836866004329,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,28.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,43.0,3.305053521109253,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,26.0,2.180891922715322,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,24.0,3.295836866004329,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,54.0,2.70805020110221,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,31.0,5.11118445372147,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,40.0,4.908971640319756,2,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,22.0,2.1102132003465894,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30.0,2.5915163848462583,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,22.0,3.4011973816621555,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,29.69911764705882,4.256321678298823,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36.0,4.91730069488021,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,61.0,1.9792758428991135,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,31.0,3.0692150503137943,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,16.0,4.077184839375167,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,29.69911764705882,3.188416617383492,2,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,45.5,3.384390263345774,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,38.0,5.039951348430309,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,16.0,2.9444389791664403,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,4.902678819257607,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,29.69911764705882,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,4.213607983048918,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,41.0,4.908971640319756,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,45.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,45.0,3.5973122605884456,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2.0,3.295836866004329,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,24.0,5.521485797552746,5,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,28.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,36.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,40.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,29.69911764705882,2.8390784635086144,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3.0,2.8273136219290276,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,42.0,2.2682524139135403,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,2.3248357019288655,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,3.58351893845611,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,15.0,2.1076888046179385,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,2.9338568698359033,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1071782966514356,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,2.3513752571634776,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.0,4.025351690735149,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,38.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,29.69911764705882,2.1837114628556327,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,29.69911764705882,2.1837114628556327,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,40.0,3.3638415951183864,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,3.357621598945279,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,45.0,2.737880811060884,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,35.0,2.085672091430472,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.803360380906535,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,2.1102132003465894,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60.0,4.334017415487521,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,29.69911764705882,2.1076888046179385,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,29.69911764705882,2.169053700369523,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,24.0,4.252771798816619,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,25.0,4.0332082470129285,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,18.0,2.0143428636837015,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,4.91730069488021,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,3.0,3.0944457464900235,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,29.69911764705882,4.420896324687287,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,22.0,2.1102132003465894,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,27.0,5.358941988364471,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,20.0,1.6119347926326875,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,2.1719067693519296,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42.0,5.4316456135398825,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.0,2.8179026130712246,2,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,32.0,2.1888563276657025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,3.9702919135521215,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,29.69911764705882,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,4.310799125385514,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,3.8691155044168695,7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,36.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.1666737276227077,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.0,2.5649493574615367,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,36.0,4.795790545596741,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,21.0,2.174274334826008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,2.1888563276657025,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.0,4.738607824217808,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,24.0,2.8735646395797834,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,22.0,2.174274334826008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,2.180891922715322,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,46.0,3.295836866004329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,23.0,2.4423470353692043,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,28.0,2.6137395216309685,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,39.0,2.1888563276657025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,2.3818582738885534,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,28.0,2.8243506567983707,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,2.2682524139135403,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,34.0,3.0910424533583156,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,51.0,2.169053700369523,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.0,2.9831534913471307,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21.0,2.1719067693519296,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,3.2758873390300307,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.061570298060867,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33.0,4.51085950651685,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,29.69911764705882,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,44.0,2.1888563276657025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.2027647577118348,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,34.0,3.5115454388310208,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,18.0,2.6390573296152584,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,30.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,10.0,3.224857896545748,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1855792552411137,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,2.167143305297764,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,2.1832383353614793,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,2.7343675094195836,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,18.0,3.0545906305603445,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1102132003465894,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,3.295836866004329,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,19.0,3.295836866004329,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,29.69911764705882,2.8390784635086144,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,42.0,3.295836866004329,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,17.0,2.094945728215801,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,50.0,4.041295341132285,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,14.0,4.795790545596741,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,21.0,3.5660053559634015,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,24.0,2.9831534913471307,5,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,64.0,5.521485797552746,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,31.0,2.4423470353692043,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,45.0,3.305053521109253,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,20.0,2.3513752571634776,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,2.1719067693519296,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,29.69911764705882,2.2096470973347766,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,4.417131919904876,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,13.0,3.0204248861443626,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,34.0,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,5.0,3.0085645861193133,3,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,52.0,3.449987545831587,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,36.0,3.3586377672433594,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.69911764705882,3.0429354648621403,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,3.3586377672433594,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,49.0,4.500966778400217,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,2.1855792552411137,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,65.0,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,29.69911764705882,3.9676942027986066,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,50.0,2.4423470353692043,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,48.0,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,34.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47.0,3.676300671907076,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,48.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,2.085672091430472,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,56.0,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.1661924680884908,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.75,3.0085645861193133,3,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1102132003465894,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,2.2682524139135403,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33.0,3.3586377672433594,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,23.0,2.6940662126460575,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,22.0,2.3830123421066602,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,3.9702919135521215,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,34.0,3.0910424533583156,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.0,2.0851502161468174,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,2.142510233146819,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,2.586823743668066,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,9.0,3.8691155044168695,7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,50.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,63.0,2.3596740599781727,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,25.0,4.5226490762785785,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,3.2758873390300307,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,35.0,4.51085950651685,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,58.0,3.4242626545931514,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,30.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.0,2.8273136219290276,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,3.0429354648621403,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,2.1102132003465894,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,55.0,3.449987545831587,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,71.0,3.9220565011398527,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.738146075922933,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,54.0,4.37281811610993,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.7788192719904172,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,5.027492411162679,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,24.0,2.174274334826008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,2.2682524139135403,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,2.169053700369523,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1551518009143114,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,37.0,2.3596740599781727,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,16.0,4.471638793363568,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,18.0,4.699570861409575,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,33.0,3.295836866004329,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,29.69911764705882,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,28.0,3.158063685471443,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.0,4.051711901657239,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36.0,3.3064287218760624,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,54.0,4.100989104940769,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,24.0,2.139571923732859,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47.0,3.5559421706858756,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,34.0,2.4423470353692043,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,29.69911764705882,3.224857896545748,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36.0,3.295836866004329,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,32.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
